outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,color_group
meat,vegetarian,Proportion,0.7884619838583659,0.6762433378062414,0.9272776363420387,NA,0.7884619838583659,NA,Restaurant,ED5J990H5VAZT,Animal
meat,vegetarian,Proportion,0.6934843544030976,0,0.8154443636507333,NA,0.6934843544030976,NA,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,mpbamod,Count,1.12,0.9,1.38,NA,1.0108773290551984,NA,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,mpbamod,Count,1.03,0.98,1.08,NA,1.0029316897923044,NA,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,mpbamod,Count,0.9,0.65,1.08,NA,0.9888417264914431,NA,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,mpbamod,Count,0.96,0.91,1.01,NA,0.9963399892895555,NA,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,mpbamod,Count,1,0.96,1.03,NA,0.9996010308423892,NA,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,mpbamod,Proportion,1.130244983688048,0.7411344491069477,1.6903556816277117,NA,1.130244983688048,NA,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,mpbamod,Proportion,1.4242924749298422,1.1736758477909162,1.7174611718680892,NA,1.4242924749298422,NA,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,mpbamod,Proportion,0.9105111723062131,0,1.3889405119243656,NA,0.9105111723062131,NA,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,mpbamod,Proportion,0.8647060678516111,0.7767996097157338,0.9578363965785066,NA,0.8647060678516111,NA,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,mpbamod,Proportion,1.0196537618670558,0.8594928497600735,1.1984064037124882,NA,1.0196537618670558,NA,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegan,Count,0.95,0.78,1.13,NA,0.9939764188855055,NA,Restaurant,2HRX9P6HKXA8V,Animal
