outcome,exposure_group,exposure_type,mean,q5,q95,rhat,estimate_type,restaurant_id
vegan,vegan,Count,0.058268908123975824,-0.01005033585350145,0.13976194237515863,1.0023168342201867,Restaurant,W8T41JZK0ZMEP
vegan,vegan,Proportion,7.23187293972511,5.5650566619798925,8.97630648564329,0.9998702999532465,Restaurant,SRQS8F7JWA9MZ
vegan,vegan,Proportion,1.572773928062509,-0.916290731874155,4.186315840760911,0.9997633254004739,Restaurant,2HRX9P6HKXA8V
vegan,vegan,Proportion,0.08617769624105241,0.02955880224154443,0.14842000511827322,0.9999350513733586,Restaurant,JHDN7CF1C03X5
vegan,vegan,Proportion,0.3576744442718159,0.19885085874516517,0.5128236264286637,0.9998277094752389,Restaurant,L69HYJ4Y3TR91
vegan,vegan,Proportion,0.16551443847757333,0.0769610411361284,0.25464221837358075,1.0010806902658655,Restaurant,ED5J990H5VAZT
vegan,vegan,Proportion,0,-0.06187540371808753,0.058268908123975824,1.0003799314978445,Restaurant,W8T41JZK0ZMEP
vegan,vegetarian,Count,0.009950330853168092,-0.040821994520255166,0.058268908123975824,1.0004564424841116,Restaurant,SRQS8F7JWA9MZ
vegan,vegetarian,Count,0.03922071315328133,-0.06187540371808753,0.13976194237515863,0.9998160641584312,Restaurant,2HRX9P6HKXA8V
vegan,vegetarian,Count,0.08617769624105241,0.03922071315328133,0.131028262406404,1.0006583219983534,Restaurant,JHDN7CF1C03X5
vegan,vegetarian,Count,0.131028262406404,0.03922071315328133,0.23111172096338664,0.9996131111149548,Restaurant,L69HYJ4Y3TR91
vegan,vegetarian,Count,0.1823215567939546,0.08617769624105241,0.29266961396282004,1.0004997942257954,Restaurant,ED5J990H5VAZT
vegan,vegetarian,Count,0.04879016416943205,-0.040821994520255166,0.13976194237515863,1.0000881814975993,Restaurant,W8T41JZK0ZMEP
vegan,vegetarian,Proportion,0.1570037488096647,-0.15082288973458366,0.5653138090500605,1.0018573904807655,Restaurant,SRQS8F7JWA9MZ
vegan,vegetarian,Proportion,0.09531017980432493,-0.31471074483970024,0.4824261492442928,1.0022884316665983,Restaurant,2HRX9P6HKXA8V
vegan,vegetarian,Proportion,0.09531017980432493,0.04879016416943205,0.14842000511827322,1.0030091038218443,Restaurant,JHDN7CF1C03X5
vegan,vegetarian,Proportion,0.14842000511827322,0.03922071315328133,0.26236426446749106,0.9998999813143248,Restaurant,L69HYJ4Y3TR91
vegan,vegetarian,Proportion,0.2151113796169455,0.0769610411361284,0.3576744442718159,1.0002982135560976,Restaurant,ED5J990H5VAZT
vegan,vegetarian,Proportion,-0.040821994520255166,-0.10536051565782628,0.02955880224154443,1.0018732425623391,Restaurant,W8T41JZK0ZMEP
vegetarian,mpbamod,Count,0.20701416938432612,0.131028262406404,0.27763173659827955,0.9995268689415657,Restaurant,SRQS8F7JWA9MZ
vegetarian,mpbamod,Count,0.10436001532424286,-0.15082288973458366,0.3852624007906449,1.0011965390624813,Restaurant,2HRX9P6HKXA8V
vegetarian,mpbamod,Count,0,-0.06187540371808753,0.058268908123975824,1.0014817555441016,Restaurant,JHDN7CF1C03X5
vegetarian,mpbamod,Count,0.131028262406404,0.009950330853168092,0.25464221837358075,1.0026126220999383,Restaurant,L69HYJ4Y3TR91
vegetarian,mpbamod,Count,0.01980262729617973,0.009950330853168092,0.03922071315328133,0.9995368724863308,Restaurant,ED5J990H5VAZT
vegetarian,mpbamod,Count,0.06765864847381486,-0.030459207484708574,0.16551443847757333,1.0008787481199206,Restaurant,W8T41JZK0ZMEP
vegetarian,mpbamod,Proportion,2.064327903869788,1.355835153635182,2.8081971497071487,1.0005077043599013,Restaurant,SRQS8F7JWA9MZ
vegetarian,mpbamod,Proportion,0.7178397931503168,-1.2729656758128873,2.8898160479624417,1.0021720420597307,Restaurant,2HRX9P6HKXA8V
vegetarian,mpbamod,Proportion,-0.19845093872383832,-0.2613647641344075,-0.13926206733350766,1.0013849271889572,Restaurant,JHDN7CF1C03X5
vegetarian,mpbamod,Proportion,0.9400072584914712,-0.8915981192837836,3.0218872310308424,0.9997066526281678,Restaurant,L69HYJ4Y3TR91
vegetarian,mpbamod,Proportion,0.10436001532424286,0,0.20701416938432612,0.9999044410106235,Restaurant,ED5J990H5VAZT
vegetarian,mpbamod,Proportion,-0.040821994520255166,-0.13926206733350766,0.058268908123975824,0.9994493104695896,Restaurant,W8T41JZK0ZMEP
vegetarian,vegan,Count,0.5128236264286637,0.34358970439007686,0.6830968447064438,0.9997103417769975,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegan,Count,0.1570037488096647,-0.040821994520255166,0.34358970439007686,1.000383176548649,Restaurant,2HRX9P6HKXA8V
vegetarian,vegan,Count,0.058268908123975824,0.01980262729617973,0.10436001532424286,1.000668472184565,Restaurant,JHDN7CF1C03X5
vegetarian,vegan,Count,0.131028262406404,0.0769610411361284,0.1906203596086497,1.0000276024083743,Restaurant,L69HYJ4Y3TR91
vegetarian,vegan,Count,0.3220834991691132,0.26236426446749106,0.3920420877760237,1.0013723330900406,Restaurant,ED5J990H5VAZT
vegetarian,vegan,Count,0.06765864847381486,-0.01005033585350145,0.14842000511827322,1.0000640461172268,Restaurant,W8T41JZK0ZMEP
vegetarian,vegan,Proportion,0.14842000511827322,-0.06187540371808753,0.5187937934151675,1.0016955336021724,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegan,Proportion,0.08617769624105241,-0.18632957819149348,0.4382549309311553,1.0001946979175256,Restaurant,2HRX9P6HKXA8V
vegetarian,vegan,Proportion,0.04879016416943205,0.009950330853168092,0.09531017980432493,1.000481717345963,Restaurant,JHDN7CF1C03X5
vegetarian,vegan,Proportion,0.1570037488096647,0.02955880224154443,0.27763173659827955,1.0032475157482683,Restaurant,L69HYJ4Y3TR91
vegetarian,vegan,Proportion,0.01980262729617973,-0.040821994520255166,0.08617769624105241,1.0014353999548522,Restaurant,ED5J990H5VAZT
vegetarian,vegan,Proportion,0,-0.05129329438755058,0.058268908123975824,0.9998652770498099,Restaurant,W8T41JZK0ZMEP
vegetarian,vegetarian,Count,0.10436001532424286,0.06765864847381486,0.131028262406404,0.9996201246559969,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegetarian,Count,-0.09431067947124129,-0.2231435513142097,0.03922071315328133,1.0004492685869228,Restaurant,2HRX9P6HKXA8V
vegetarian,vegetarian,Count,0.10436001532424286,0.058268908123975824,0.14842000511827322,1.000256240165036,Restaurant,JHDN7CF1C03X5
vegetarian,vegetarian,Count,0.17395330712343798,0.09531017980432493,0.26236426446749106,1.0005526897501829,Restaurant,L69HYJ4Y3TR91
vegetarian,vegetarian,Count,0.5187937934151675,0.43178241642553783,0.6097655716208943,1.0000024704235528,Restaurant,ED5J990H5VAZT
vegetarian,vegetarian,Count,0.11332868530700327,0.01980262729617973,0.2151113796169455,1.000026092753429,Restaurant,W8T41JZK0ZMEP
vegetarian,vegetarian,Proportion,2.010894999144726,1.4422019930581866,2.579458966729223,1.0006800709070474,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegetarian,Proportion,-1.0788096613719298,-3.2188758248682006,0.5766133643039938,1.0024387935087995,Restaurant,2HRX9P6HKXA8V
vegetarian,vegetarian,Proportion,0.10436001532424286,0.058268908123975824,0.1570037488096647,1.0003470814891118,Restaurant,JHDN7CF1C03X5
vegetarian,vegetarian,Proportion,0.08617769624105241,-0.01005033585350145,0.1823215567939546,1.0009594645573427,Restaurant,L69HYJ4Y3TR91
vegetarian,vegetarian,Proportion,0,-0.09431067947124129,0.09531017980432493,1.0010469323312752,Restaurant,ED5J990H5VAZT
vegetarian,vegetarian,Proportion,-0.030459207484708574,-0.09431067947124129,0.02955880224154443,1.0010271912313768,Restaurant,W8T41JZK0ZMEP
