"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_zi2/proportion/chicken_fish/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0154867691978667,-1.6371215,1.69123,1.00099786734911,1950.76039688824
"model_fits/finalized_redone_zi2/proportion/chicken_fish/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.138309282884333,-0.0889039749999999,0.3973739,1.00710245546885,253.221931635242
"model_fits/finalized_redone_zi2/proportion/chicken_fish/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00809272165033333,-1.6525935,1.671139,1.00013009536088,897.889557991267
"model_fits/finalized_redone_zi2/proportion/chicken_fish/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.182029953139467,-0.79327325,1.2051675,1.00294236485525,1046.19000029349
"model_fits/finalized_redone_zi2/proportion/chicken_fish/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00725360279,-1.5858815,1.62556,1.00115008082246,1704.45303884083
"model_fits/finalized_redone_zi2/proportion/chicken_fish/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.09712229277961,-0.037080895,0.2482398,1.01477736336615,196.739782893206
"model_fits/finalized_redone_zi2/proportion/chicken_fish/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0107457398047667,-1.684161,1.6177915,1.00031254492956,1111.87444044378
"model_fits/finalized_redone_zi2/proportion/chicken_fish/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.282943970716667,-1.8197855,1.205568,1.00031888252191,462.07611161478
"model_fits/finalized_redone_zi2/proportion/chicken_fish/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0235508586386667,-1.533153,1.5773295,1.00042250617535,773.02559915829
"model_fits/finalized_redone_zi2/proportion/meat/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0208874186873097,-0.05554676,0.085516845,1.01869033289191,389.870001122277
"model_fits/finalized_redone_zi2/proportion/meat/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0268984522796667,-1.629301,1.683418,1.00101396986471,1739.89899714922
"model_fits/finalized_redone_zi2/proportion/meat/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.06568379316383,-1.283308,1.0592305,1.25403243929772,6.285521905787
"model_fits/finalized_redone_zi2/proportion/meat/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00712321757866667,-1.60248,1.7013555,1.00075776102375,1357.29567757711
"model_fits/finalized_redone_zi2/proportion/meat/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.154213495607267,-0.14955895,0.46365415,1.01981915709819,117.610664277656
"model_fits/finalized_redone_zi2/proportion/meat/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0162941131701333,-1.602936,1.6331315,1.00135127369804,1507.45996655254
"model_fits/finalized_redone_zi2/proportion/meat/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0208529805393333,-1.1505315,1.124594,1.00009881386212,711.988346132555
"model_fits/finalized_redone_zi2/proportion/meat/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0014669825481,-1.658552,1.6479805,1.0032113554842,1818.26684076758
"model_fits/finalized_redone_zi2/proportion/meat/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0233209569499333,-0.01560483,0.064293765,1.00368420771397,408.27465890585
"model_fits/finalized_redone_zi2/proportion/meat/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.041173227905,-1.6773785,1.718969,1.0003445615701,1181.62784926681
"model_fits/finalized_redone_zi2/proportion/meat/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.474867858086267,-1.487827,0.619345649999999,1.00058660459222,838.998244832399
"model_fits/finalized_redone_zi2/proportion/meat/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.032395471399,-1.550585,1.6089335,1.0006301137699,2897.45324399382
"model_fits/finalized_redone_zi2/proportion/nonvegan/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0314550313236,-0.07531759,0.13178945,1.00522122487778,561.700475648247
"model_fits/finalized_redone_zi2/proportion/nonvegan/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0216098031173333,-1.6397845,1.6489115,0.999850525612644,2606.83753742723
"model_fits/finalized_redone_zi2/proportion/nonvegan/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0798159832313333,-0.9426865,1.0154485,1.00122164793784,927.310622797391
"model_fits/finalized_redone_zi2/proportion/nonvegan/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00966256320933333,-1.7371765,1.7353955,0.999854586305104,3843.30118692821
"model_fits/finalized_redone_zi2/proportion/nonvegan/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.166120154404,-0.14080725,0.4424525,1.02032627165145,96.106840067845
"model_fits/finalized_redone_zi2/proportion/nonvegan/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00727945271333333,-1.597788,1.60968,1.00331853019113,908.552234192376
"model_fits/finalized_redone_zi2/proportion/nonvegan/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.56627689865,-0.45363655,1.522565,1.00394742374623,840.870804914169
"model_fits/finalized_redone_zi2/proportion/nonvegan/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.011242778393,-1.5838535,1.6361455,1.00065980136741,2834.32655730132
"model_fits/finalized_redone_zi2/proportion/nonvegan/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0465151191589667,0.0045491835,0.08704814,1.00375998899914,294.051321367118
"model_fits/finalized_redone_zi2/proportion/nonvegan/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0240829915486667,-1.566772,1.6921345,1.00010398050848,1477.41873096657
"model_fits/finalized_redone_zi2/proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.577872262037,-0.11199565,1.180594,1.00110868538019,1103.74671037923
"model_fits/finalized_redone_zi2/proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.017595754267,-1.565783,1.646982,0.999649287976713,2440.83103031889
"model_fits/finalized_redone_zi2/proportion/total/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0170905164593,-0.1311569,0.1509149,1.05479049978062,210.100507594919
"model_fits/finalized_redone_zi2/proportion/total/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0433535377829,-1.72027,1.6275785,1.00250903952213,1511.64551054134
"model_fits/finalized_redone_zi2/proportion/total/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0381623518092333,-1.3134805,1.050966,1.06509777457397,30.1425694075401
"model_fits/finalized_redone_zi2/proportion/total/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.017372952586,-1.6315535,1.5435455,1.00060568444287,1684.05571293583
"model_fits/finalized_redone_zi2/proportion/total/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.18843284797,-0.1454629,0.5033196,1.01020775987345,154.74280245539
"model_fits/finalized_redone_zi2/proportion/total/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0311136851663333,-1.704183,1.586201,0.999789119135145,777.630840156965
"model_fits/finalized_redone_zi2/proportion/total/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.705517404456667,-0.3832719,1.68167,1.00263512624651,637.755306268238
"model_fits/finalized_redone_zi2/proportion/total/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.008244845765,-1.679639,1.636162,1.00118135454299,2256.24876994901
"model_fits/finalized_redone_zi2/proportion/total/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0413954366151,-0.010983585,0.087429065,1.00596264394253,284.520143313956
"model_fits/finalized_redone_zi2/proportion/total/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0144844897434,-1.6734175,1.7190025,1.00012761215347,1351.79972214304
"model_fits/finalized_redone_zi2/proportion/total/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.625469683934333,-0.4495013,1.4793315,1.06033196627731,43.1870001740734
"model_fits/finalized_redone_zi2/proportion/total/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.042608381467,-1.672974,1.535168,1.00088340362789,1378.62603843677
"model_fits/finalized_redone_zi3/its/total","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.126552743230233,0.034545835,0.248082,1.25574231348909,12.039520072056
"model_fits/finalized_redone_zi3/its/total","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.537055252006667,0.088087625,0.7995867,1.47614082332288,5.81443002968574
"model_fits/finalized_redone_zi3/proportion/total/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0253392381321338,-0.10867325,0.14258095,1.02933583155688,266.945016165327
"model_fits/finalized_redone_zi3/proportion/total/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.011858455381,-1.692728,1.631624,1.00071019984477,13084.3687515961
"model_fits/finalized_redone_zi3/proportion/total/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.090246704627975,-1.0410165,1.0292765,1.09379681497179,27.6473160790792
"model_fits/finalized_redone_zi3/proportion/total/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0218890228976063,-1.6618,1.6653305,1.00110913535291,15411.7145916933
"model_fits/finalized_redone_zi3/proportion/total/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.201615937471738,-0.1004155,0.49192405,1.00117164731201,2120.19869145842
"model_fits/finalized_redone_zi3/proportion/total/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.001617976093625,-1.6307505,1.6343565,1.00038804644073,15074.5414828561
"model_fits/finalized_redone_zi3/proportion/total/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.74586114896575,-0.2711582,1.656571,1.00428643208096,3754.37626718006
"model_fits/finalized_redone_zi3/proportion/total/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0055272138986125,-1.6716345,1.647406,1.00068822759536,17198.7878315096
"model_fits/finalized_redone_zi3/proportion/total/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0432146826947,-0.0034832245,0.08842995,1.00148830116813,2712.51276108127
"model_fits/finalized_redone_zi3/proportion/total/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.007781124012125,-1.600826,1.6501665,1.00142875371143,17761.0556280667
"model_fits/finalized_redone_zi3/proportion/total/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.7518043670664,-0.03767126,1.411145,1.03745105307142,84.1041566919486
"model_fits/finalized_redone_zi3/proportion/total/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0005176593718,-1.646793,1.6271315,1.00025496587564,14389.0173458463
"model_fits/finalized_redone/its_targeted/breakfast","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.319926647670222,-0.8241983,0.2475893,1.00173478885258,1303.41401026081
"model_fits/finalized_redone/its_targeted/breakfast","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.259615743868911,-1.1572705,0.68405475,1.00208708616599,1477.99499654062
"model_fits/finalized_redone/its_targeted/textured","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.240619958371156,-0.6003461,1.1665135,1.06015956774831,105.652346062937
"model_fits/finalized_redone/its_targeted/textured","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.348951806794222,-1.847554,1.1014,1.00723163721728,206.859468527999
"model_fits/finalized_redone/its_targeted/untextured","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.7457021302434,-0.58065715,1.9482765,1.00664423804842,167.468665581976
"model_fits/finalized_redone/its_targeted/untextured","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.909860826171333,-1.8837305,0.241725399999999,1.01010419999128,91.4252602774908
"model_fits/finalized_redone/its/chicken_fish","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.119954345009504,-0.5327894,0.2121431,1.01419078139736,302.543633557534
"model_fits/finalized_redone/its/chicken_fish","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0439919437845333,-0.87668615,0.99375895,1.00562336905495,218.117635166595
"model_fits/finalized_redone/its/meat","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.134955250490927,-0.33262885,0.04372869,1.02244240468694,207.967024377959
"model_fits/finalized_redone/its/meat","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00859445805655778,-0.52821365,0.575642,1.00765924515516,166.912633848232
"model_fits/finalized_redone/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0815730091668533,-0.372074,0.22022115,1.03409439290814,194.862011597079
"model_fits/finalized_redone/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.115531155406622,-0.30463665,0.56240975,1.00341123994557,585.871486909921
"model_fits/finalized_redone/its/total","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0847660427455111,-0.343094,0.19879335,1.01055563268746,280.758742425118
"model_fits/finalized_redone/its/total","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.145175900050667,-0.35106125,0.67231945,1.01059967766681,361.642256054917
"model_fits/finalized_redone/its/vegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0734258450710222,-0.1093378,0.2894504,1.0021956568985,520.12908135865
"model_fits/finalized_redone/its/vegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.207181647614444,-0.37329,0.87066555,1.01387970271678,404.015813077149
"model_fits/finalized_redone/its/vegetarian","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.00174762226531111,-0.2991309,0.335387,1.01054152521533,254.254743483505
"model_fits/finalized_redone/its/vegetarian","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.104152935890356,-0.2388699,0.5050207,1.00628888489818,320.677731133285
"model_fits/finalized_redone/proportion_targeted/breakfast_p/breakfast_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.395668604473178,-0.645457,1.4842255,1.0019869516534,1233.79596527859
"model_fits/finalized_redone/proportion_targeted/breakfast_p/breakfast_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0175456414957778,-1.6052215,1.6654895,1.00056851527186,3839.03731337772
"model_fits/finalized_redone/proportion_targeted/breakfast_p/breakfast_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.703292489130222,-0.4818584,1.8688595,1.00141748439655,1148.59543376276
"model_fits/finalized_redone/proportion_targeted/breakfast_p/breakfast_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00174411020713333,-1.647371,1.620983,1.00128184326583,2666.8494969458
"model_fits/finalized_redone/proportion_targeted/chicken_p/chicken_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.267306625073,-0.17580885,0.51524435,1.35943146385013,4.88809015521542
"model_fits/finalized_redone/proportion_targeted/chicken_p/chicken_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.288933771444667,-1.3413785,1.442393,1.38524720133472,9.40016195098517
"model_fits/finalized_redone/proportion_targeted/chicken_p/chicken_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.223003951982289,-0.63270015,1.122141,1.01675025137088,445.212518852732
"model_fits/finalized_redone/proportion_targeted/chicken_p/chicken_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00965854470644444,-1.607947,1.6596115,1.00061167426872,774.234275560638
"model_fits/finalized_redone/proportion_targeted/dairy_p/dairy_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0647177114787,-0.082833335,0.19328215,1.0066278159362,479.834009732933
"model_fits/finalized_redone/proportion_targeted/dairy_p/dairy_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0192193231752,-1.6195425,1.7061225,1.0011432306416,2155.23182929245
"model_fits/finalized_redone/proportion_targeted/dairy_p/dairy_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.153801800043533,-0.6912738,1.0457945,1.0015952401695,528.797534716798
"model_fits/finalized_redone/proportion_targeted/dairy_p/dairy_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0220294203810444,-1.6049685,1.6625605,1.0019252470279,1263.39212092156
"model_fits/finalized_redone/proportion_targeted/egg_p/egg_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0242081853063333,-0.569267,0.452584899999999,1.00738245424291,159.755865408494
"model_fits/finalized_redone/proportion_targeted/egg_p/egg_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0727289543756667,-1.723336,1.6848395,1.00271560386348,626.686338424165
"model_fits/finalized_redone/proportion_targeted/egg_p/egg_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.059014927895,-0.8004759,0.889197299999999,1.00676919326427,1048.06984345601
"model_fits/finalized_redone/proportion_targeted/egg_p/egg_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0119913428,-1.670765,1.6306915,1.00284389876724,1335.38513759018
"model_fits/finalized_redone/proportion_targeted/untextured_p/untextured_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.193170567109667,-0.32434955,0.67435125,1.03223264136122,152.042692319122
"model_fits/finalized_redone/proportion_targeted/untextured_p/untextured_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0416414449973556,-1.655143,1.632279,1.00176830947467,916.06365413449
"model_fits/finalized_redone/proportion_targeted/untextured_p/untextured_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.592261874446511,-0.3089677,1.4333715,1.02737896641257,163.45020474744
"model_fits/finalized_redone/proportion_targeted/untextured_p/untextured_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0146408112428889,-1.715154,1.665219,1.00302180042901,443.055603086385
"model_fits/finalized_redone/proportion/chicken_fish/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0109805251872644,-0.05447916,0.076513375,1.00162988453819,1724.81425029682
"model_fits/finalized_redone/proportion/chicken_fish/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0232055150268889,-1.5901995,1.6531165,0.999994047803963,4254.77285255442
"model_fits/finalized_redone/proportion/chicken_fish/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.979320632864156,-2.043715,0.20734045,1.00122177152578,1309.3128303461
"model_fits/finalized_redone/proportion/chicken_fish/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00742756841622222,-1.581184,1.6057815,0.999950995699489,3292.02387522845
"model_fits/finalized_redone/proportion/chicken_fish/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.169583465754,-0.13307615,0.46156735,1.00621341315997,433.872555435491
"model_fits/finalized_redone/proportion/chicken_fish/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0122161249868889,-1.6698845,1.644974,1.00071435900294,1699.93752403808
