"fit_dir","variable","model_col","type_fine","restaurant","transform","mean","median","sd","q2.5","q97.5","mean_t","q2.5_t","q97.5_t","rhat","ess_bulk","ess_tail"
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_count","beta[46,6]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","exp",-0.006591341474235,-0.006491075,0.00618847953486862,-0.019009835,0.00543856525000001,0.993430333767859,0.981169712391232,1.00545338109279,1.00052589849525,859.427486331276,1765.1996148482
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_count","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp",0.0222066233362025,0.0220547,0.0222577461577549,-0.023736375,0.0689370675,1.02245502571453,0.976543117006146,1.07136878311078,1.00522769877255,132.784958563042,247.442195934892
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_count","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp",-0.000554267128250001,-0.00222329,1.00758005592712,-1.93487,2.009695,0.999445886449399,0.144443045198927,7.46104138263053,1.00231681063662,648.555207833432,1058.70659043287
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_prop","beta[41,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp_p10",-0.265434520173942,-0.2675095,0.811428235310604,-1.84769225,1.41669725,0.973805729092732,0.831296104076036,1.15219604413993,1.0084157602675,387.333549567741,865.194294247439
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_prop","beta[42,5]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","exp_p10",-0.973570968937075,-0.9960645,0.681759117260466,-2.28006875,0.429507325,0.90723197856068,0.796118786499982,1.04388646390733,1.00389783585123,348.987023205971,768.531532237346
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_prop","beta[43,3]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp_p10",-1.26337525924,-1.258665,0.472470841951766,-2.18207225,-0.357051425,0.881317329130428,0.803958824036176,0.96492476684595,1.00026949297714,786.751842226675,1501.91039062305
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_prop","beta[44,4]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","exp_p10",0.3499810869001,0.280313,0.99807895278034,-1.4104375,2.5843345,1.03561775012357,0.86845131612144,1.29489997139222,1.00101852968159,318.510508284112,678.281444181171
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_prop","beta[45,1]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","exp_p10",0.5783716655325,0.580132,0.23045619151845,0.13550725,1.0333935,1.05954245271323,1.01364295218491,1.10886763946896,0.999807467146916,1604.7904202681,3032.34253578902
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_prop","beta[46,6]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","exp_p10",-2.12238126795,-2.132015,0.650271514921025,-3.404244,-0.8233926,0.808772084329897,0.711468311528946,0.920959460983626,1.0015203078657,419.822723315717,694.500945639135
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_prop","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp_p10",-0.5718000548385,-0.5977555,0.503921873058361,-1.513593,0.518990175,0.944424052556463,0.859538810876091,1.05326937536815,1.0492220139393,111.818453896553,365.919317733528
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_prop","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp_p10",0.04021864549425,0.0631683,1.01208742025847,-1.9216775,1.936554,1.0040299631001,0.825168434875937,1.2136779774553,1.00425246892611,398.357383488237,646.775801295269
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_count","beta[41,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp",-0.094028221848125,-0.09323705,0.0831708527167164,-0.262055425,0.06233434,0.910257072741404,0.769468374741007,1.06431812937157,1.00145994979798,443.89189823023,844.114297037309
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_count","beta[42,5]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","exp",0.019105451342025,0.01917865,0.00785841266485097,0.003439595,0.0344039675,1.01928912835686,1.00344551719492,1.0350026297134,1.00051753582691,1108.11874205087,2161.61371864765
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_count","beta[43,3]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp",0.002895819440525,0.00317666,0.0146570770925236,-0.0268135375,0.0304239175,1.00290001637585,0.973542753816927,1.03089145426595,1.00216613461077,1605.46907440238,2081.72364702122
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_count","beta[44,4]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","exp",0.070337579904125,0.0710451,0.0674453354942959,-0.059795505,0.208395175,1.07287029958171,0.941957139415338,1.23169981036095,1.00715646816109,342.680263184116,745.0453623501
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_count","beta[45,1]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","exp",0.1864778988,0.186267,0.0335451367049714,0.1206679,0.254916675,1.20499798988982,1.12825015826531,1.29035409763808,1.00257042287047,1112.80494768685,2607.64471181384
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_count","beta[46,6]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","exp",0.020304451692275,0.0205071,0.0106167028436833,-0.0002952626,0.0416373525,1.02051198933764,0.999704780985712,1.04251634424419,1.00047282565876,1242.96049111813,2162.00712355585
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_count","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp",0.021734075584225,0.03609125,0.0883771715846675,-0.232290425,0.14399885,1.02197198103046,0.792715865366772,1.15488278040895,1.02172248153063,54.7127717333438,63.2172920053093
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_count","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp",-0.02613509459225,-0.006438355,0.959766559564464,-1.91021425,1.87922925,0.974203471097778,0.148048663771063,6.54845569439162,1.00724592241782,364.888336253725,663.74677435574
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_prop","beta[41,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp_p10",-1.0741462833435,-0.9358905,1.23609446756653,-3.92751225,1.023906,0.898153196012234,0.675196698752974,1.10781610019883,1.0024786225662,216.369528488874,447.843395832472
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_prop","beta[42,5]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","exp_p10",0.28527987349325,0.28468,0.180050209373481,-0.0627443025,0.640689375,1.02893880770139,0.993745212882853,1.06616589503954,1.00770509194278,552.946810937674,1397.8573146942
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_prop","beta[43,3]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp_p10",-0.1336075337815,-0.116983,0.566745551480865,-1.24498425,0.9738726,0.986728105307383,0.882939651995245,1.10228716270314,1.01235692069139,315.64892487408,635.866431022237
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_prop","beta[44,4]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","exp_p10",0.481055231371325,0.4468975,1.17914886359983,-1.77537175,3.045592,1.04928137294494,0.837329871019205,1.3560271344848,1.00260355559401,339.996654564794,627.087671179956
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_prop","beta[45,1]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","exp_p10",1.7290517825,1.720835,0.344370546460315,1.05642375,2.40731,1.18875338006391,1.11142433229806,1.27217877318605,1.00089020089094,804.275045325756,1422.87210917165
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_prop","beta[46,6]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","exp_p10",-0.156974952349,-0.147343,0.527337627543284,-1.2054405,0.891837875,0.984425068291927,0.886438038889729,1.09328156934954,1.00344933914527,452.703988593851,831.56387009323
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_prop","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp_p10",0.1658963072635,0.19512,0.480419297061526,-0.897550575,1.0367735,1.01672800277154,0.914155073279301,1.10924250007897,1.01120456600385,160.374152711886,253.937719068363
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_prop","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp_p10",-0.02229541844345,-0.03983575,1.0498224941705,-2.09750675,2.01708525,0.99777294173798,0.810786370083564,1.22349133899578,1.02289326982391,270.927446655716,699.306479385216
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_count","beta[41,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp",0.012994371111175,0.01335635,0.0467288657949807,-0.07836717,0.104520725,1.01307916483377,0.924624869696404,1.11017840207518,1.0011037818454,1661.95653894149,2846.90974035362
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_count","beta[42,5]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","exp",0.236169101,0.2359265,0.0290672333540881,0.18099505,0.2950699,1.26638843961314,1.19840924715274,1.34322024650009,1.00100634099216,1715.18622903553,2666.76166085492
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_count","beta[43,3]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp",-0.01300295738375,-0.01289085,0.00861308258695416,-0.0300109475,0.0033788755,0.987081215838023,0.970434909654182,1.00338459033458,0.999923313073786,2666.1103663992,2794.53597806468
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_count","beta[44,4]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","exp",0.091331851365,0.09130285,0.0259726264186866,0.040324445,0.141756075,1.095632532088,1.04114851483019,1.15229554056404,1.0050097936646,1260.4910264581,2556.43262961206
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_count","beta[45,1]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","exp",0.815696782,0.814186,0.0777143436239038,0.668421875,0.969956275,2.26075037384115,1.95115572207773,2.63782911775434,1.00062344886799,1061.91692242388,2317.97284573204
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_count","beta[46,6]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","exp",0.0351789004325,0.0351326,0.00777270772699584,0.01996683,0.0505314925,1.03580499818711,1.02016750050954,1.0518299875893,1.00373239301576,906.929271524384,2263.7716539304
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_count","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp",0.158486085551775,0.1743495,0.176788271269597,-0.21899525,0.4783585,1.17173562005715,0.80332553394085,1.61342379214507,1.0608545877844,54.5821444700347,145.746728497594
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_count","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp",0.060944689242275,0.06778875,0.995430480826845,-1.8497905,2.02777175,1.06284012606869,0.157270110950801,7.59713915916184,1.00042038965971,403.257870288067,786.292196108685
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_prop","beta[41,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp_p10",0.04893087210625,0.0799497,0.792289587668376,-1.52926475,1.5025435,1.00490507791105,0.85819281811874,1.16212979285291,1.00012645538623,400.087571952322,953.056956522239
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_prop","beta[42,5]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","exp_p10",1.38322424432885,1.37379,0.54085510039377,0.336678025,2.435904,1.1483457453167,1.03424097738779,1.27582164690459,1.00157654697256,695.692432111627,1522.70951558763
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_prop","beta[43,3]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp_p10",-1.078199402017,-1.07827,0.49275302291312,-2.04069575,-0.102082159999999,0.897789237626501,0.815405637366468,0.989843710992757,1.00063410102128,854.493104590092,1617.33153750124
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_prop","beta[44,4]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","exp_p10",2.57216680874,2.53683,0.955397759758443,0.802335575,4.50522325,1.29332533526436,1.08354010704274,1.56913156812584,1.00433544445577,230.509712779903,460.767706114172
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_prop","beta[45,1]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","exp_p10",1.69261221,1.68703,0.285220863974909,1.16404975,2.26168675,1.18442949637435,1.12345074948733,1.25378712998743,1.00057558427499,1697.71174618785,2539.73035457497
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_prop","beta[46,6]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","exp_p10",0.9261412727895,0.921898,0.511853255883389,-0.0594268,1.95722675,1.09703833641633,0.99407494279663,1.216189578787,1.00791667718654,489.904768348382,971.300861135105
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_prop","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp_p10",0.68973722198825,0.698969,0.540342375074733,-0.44256995,1.7806285,1.07140805453059,0.956708056689735,1.19490041836614,1.01629986066628,89.1270826923334,283.627926868294
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_prop","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp_p10",-0.00818353825025,-0.00225649,0.993243915429674,-1.89139875,1.942644,0.999181980935143,0.82767072815456,1.21441733245432,1.01190690226654,356.682434330256,493.743609736557
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_count","beta[41,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp",0.01435123062825,0.0159421,0.0325254081564211,-0.0524176325,0.0760305225,1.01445470393575,0.948932479032885,1.07899550729505,1.00410253363992,431.389564168703,944.803604849807
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_count","beta[42,5]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","exp",0.101970738325,0.1018495,0.0113981454623168,0.0799901475,0.124665375,1.10735106830677,1.0832763946417,1.13276933670016,1.00126934636385,1075.3806513242,1918.44355794569
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_count","beta[43,3]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp",-0.00067650271031,-0.0008542135,0.00634791327499974,-0.0130878675,0.012020745,0.999323726066056,0.986997406215431,1.01209328452349,1.00061011145939,2275.43236259646,2995.34071889493
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_count","beta[44,4]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","exp",0.0586980175525,0.0583419,0.0190452925625016,0.0215796975,0.0955621675,1.06045495359969,1.02181422313139,1.10027722139197,1.00400247476887,449.630493457113,901.373013723905
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_count","beta[45,1]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","exp",0.0639122223,0.06365795,0.0128815045877544,0.03974827,0.0899297875,1.06599882372972,1.04054880387048,1.09409746169028,1.00092349310069,1024.39276103956,2160.84287687413
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_count","beta[46,6]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","exp",0.02486692468,0.02460475,0.00574050230181061,0.013964305,0.036551335,1.02517868546494,1.01406226134004,1.03722754872729,1.01009382351672,704.486774623065,1275.54020414187
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_count","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp",0.04279268093005,0.0429577,0.0258853513673727,-0.0124678925,0.095619685,1.04372148905047,0.987609509657159,1.10034050840708,1.018935244326,92.0736340151702,224.28890624867
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_count","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp",-0.089767610616325,-0.09241815,0.950477429530631,-1.9183695,1.8036285,0.914143597856354,0.146846199767586,6.07163848331578,1.00258474699045,427.446673814282,681.282030422505
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_prop","beta[41,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp_p10",0.34489433258625,0.4542135,0.725285394439946,-1.30880675,1.513959,1.03509109077847,0.877322454647334,1.16345717961298,1.02095316519052,250.734743447733,1239.69968887701
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_prop","beta[42,5]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","exp_p10",1.250124561525,1.198925,0.495118980690934,0.4037505,2.317778,1.13316256782467,1.04120120348393,1.26083953915481,1.00176184450764,401.388751633472,1067.31007742106
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_prop","beta[43,3]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp_p10",0.116213138470875,0.1118555,0.513724593345212,-0.907883675,1.03326875,1.01168910366258,0.913210955567673,1.10885380643144,1.02165835255882,153.623605020432,504.589074409712
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_prop","beta[44,4]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","exp_p10",1.3156112264915,1.157095,0.813267592032284,0.0202907225,3.2402695,1.1406076225513,1.00203113221013,1.38268456996652,1.00478580899006,218.610479848238,652.828655173963
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_prop","beta[45,1]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","exp_p10",0.95557201125,0.9521215,0.216462091098134,0.5360122,1.38984825,1.10027175701625,1.05506377991876,1.1491066621777,1.00208450867949,711.132688054448,1692.76782896563
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_prop","beta[46,6]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","exp_p10",0.7057136620435,0.7219945,0.485834392214292,-0.257853125,1.697765,1.07312115128138,0.974544289628811,1.18503996528821,1.00367636320652,467.173305049222,868.61311770576
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp_p10",0.72477785501675,0.728717,0.381336987484453,-0.0436157125,1.5159475,1.07516892148666,0.995647926588367,1.16368855607699,1.03647430644444,116.843515772841,232.103449565201
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp_p10",0.089633351631,0.111134,1.01505708013506,-1.8945015,2.0056165,1.00900362614227,0.827413962455431,1.22208895170155,1.00532067861989,369.971182631885,764.777651045732
"model_fits/finalized_redone_trunc/proportion/total/mpbamod_dishes_count","beta[41,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp",-0.101807363291712,-0.0990812,0.0801480892543694,-0.2726932,0.045617815,0.90320352506549,0.761326326719243,1.0466743112841,1.0026710443279,452.481889068987,957.634750981908
"model_fits/finalized_redone_trunc/proportion/total/mpbamod_dishes_count","beta[42,5]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","exp",0.021382399682525,0.02130285,0.00832070273248131,0.00514500325,0.0373133825,1.02161264130178,1.00515826150739,1.03801826663177,1.0049037414506,555.674574143404,965.430886388118
"model_fits/finalized_redone_trunc/proportion/total/mpbamod_dishes_count","beta[43,3]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp",0.001443758700125,0.001552195,0.0144931420802991,-0.0269751875,0.029657145,1.00144480142147,0.973385393349774,1.03010129802209,1.00150769986479,1333.3399583716,2830.50356684533
"model_fits/finalized_redone_trunc/proportion/total/mpbamod_dishes_count","beta[44,4]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","exp",0.090996525462325,0.08859115,0.0616390885305984,-0.02293523,0.213744525,1.09526519971165,0.977325783114278,1.23830625808816,1.00184208186749,492.153221099058,1054.71032197937
