"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"vegan","V3Q26BHF3SE2H","Gender x Level","Male",-0.00944833604300667,-0.104540025,0.0759493175000001
"vegan","V3Q26BHF3SE2H","Gender x Level","Male",-0.0206110645088333,-0.119687725,0.0567611725000001
"vegan","V3Q26BHF3SE2H","Gender x Level","Male",0.049380965239841,-0.018132525,0.142584075
"vegan","V3Q26BHF3SE2H","Gender x Level","Male",0.0096716346436,-0.0692495425,0.093536365
"vegan","W8T41JZK0ZMEP","Gender x Level","Male",-0.0279616540367333,-0.137372075,0.0781815675
"vegan","W8T41JZK0ZMEP","Gender x Level","Male",-0.05412055231431,-0.168308675,0.0323597625
"vegan","W8T41JZK0ZMEP","Gender x Level","Male",-0.0175175694848333,-0.11670725,0.09509983
"vegan","W8T41JZK0ZMEP","Gender x Level","Male",-0.0585429466586333,-0.183908825,0.03446571
"vegan","W8T41JZK0ZMEP","Gender x Level","Male",-9.97125247333334e-05,-0.099421345,0.13468995
"vegan","pooled","Gender x Level","Male",-0.00928830170286,-0.03256876,0.01091119
"chicken_fish","1SQPTEGYPH0GA","Level Change","Base",0.00758490518533333,-0.18212160025,0.15214380475
"chicken_fish","2HRX9P6HKXA8V","Level Change","Base",0.0499550454963333,0.014143197625,0.10040745275
"chicken_fish","78AY09MVJVTYE","Level Change","Base",0.0230510543203333,-0.0303540234,0.066790656275
"chicken_fish","9XKJD8DQTH559","Level Change","Base",0.0134905813846667,-0.08248391695,0.070552976125
"chicken_fish","9XKJD8DQTH559","Level Change","Base",-0.019181771963,-0.075140331,0.036887272775
"chicken_fish","C0BE4NDSW26QN","Level Change","Base",-0.0905954888706167,-0.16172416025,0.000498324233
"chicken_fish","C0BE4NDSW26QN","Level Change","Base",0.028027022041,-0.03245911535,0.0711431316
"chicken_fish","ED5J990H5VAZT","Level Change","Base",0.0349035854833333,-0.0378582522,0.12414440025
"chicken_fish","EMBVNVD207CC6","Level Change","Base",0.009049860404,-0.0876771363,0.058932367
"chicken_fish","L69HYJ4Y3TR91","Level Change","Base",0.0672232603833333,-0.12155043,0.20736940175
"chicken_fish","LBZEEFSBJNB3Z","Level Change","Base",0.100982486715667,-0.04563318935,0.24273721075
"chicken_fish","LQ5EH4BKGV61T","Level Change","Base",-0.0673160045623333,-0.11154831025,-0.014324276425
