outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id
vegan,vegetarian,Count,0.16551443847757333,0.11332868530700327,0.2151113796169455,1.0003615226946956,Restaurant,ED5J990H5VAZT
vegan,vegetarian,Count,0.009950330853168092,-0.01005033585350145,0.02955880224154443,0.9993870652859985,Restaurant,W8T41JZK0ZMEP
vegan,vegetarian,Proportion,0.8544153281560676,-0.11653381625595151,1.7698546338400052,0.9996066787135545,Restaurant,SRQS8F7JWA9MZ
vegan,vegetarian,Proportion,0.9820784724121582,-0.7985076962177716,2.60859812213055,1.0011685181328231,Restaurant,2HRX9P6HKXA8V
vegan,vegetarian,Proportion,1.780024213009634,0.6151856390902335,3.1888289035159043,1.0012100205142473,Restaurant,JHDN7CF1C03X5
vegan,vegetarian,Proportion,2.0095554142156695,0.3576744442718159,4.787074989285704,1.0000504245843926,Restaurant,L69HYJ4Y3TR91
vegan,vegetarian,Proportion,1.355835153635182,-0.01005033585350145,2.9019708937395166,1.0004046862689178,Restaurant,ED5J990H5VAZT
vegan,vegetarian,Proportion,0.7030975114131134,-1.1086626245216111,2.0515563381903004,1.0007698504061469,Restaurant,W8T41JZK0ZMEP
vegetarian,mpbamod,Count,0.3920420877760237,0.29266961396282004,0.494696241836107,0.9998968565465078,Restaurant,SRQS8F7JWA9MZ
vegetarian,mpbamod,Count,-0.4620354595965587,-0.7339691750802004,-0.18632957819149348,1.0009821194870898,Restaurant,2HRX9P6HKXA8V
vegetarian,mpbamod,Count,-0.030459207484708574,-0.07257069283483537,0.009950330853168092,1.0003111413832138,Restaurant,JHDN7CF1C03X5
vegetarian,mpbamod,Count,0.2151113796169455,0.009950330853168092,0.4252677354043441,1.0004188521111006,Restaurant,L69HYJ4Y3TR91
vegetarian,mpbamod,Count,0.01980262729617973,0,0.03922071315328133,1.000888156615245,Restaurant,ED5J990H5VAZT
vegetarian,mpbamod,Count,0.009950330853168092,-0.020202707317519466,0.04879016416943205,0.9999504818534781,Restaurant,W8T41JZK0ZMEP
vegetarian,mpbamod,Proportion,3.7513846594653333,2.7732135270086236,4.74970333672039,1.0008509002306536,Restaurant,SRQS8F7JWA9MZ
vegetarian,mpbamod,Proportion,-Inf,-Inf,-1.2729656758128873,0.9998745479760935,Restaurant,2HRX9P6HKXA8V
vegetarian,mpbamod,Proportion,-4.605170185988091,-Inf,-2.995732273553991,0.9998551385029096,Restaurant,JHDN7CF1C03X5
vegetarian,mpbamod,Proportion,1.5085119938441398,-2.8134107167600364,6.093547196426922,1.0011892223176464,Restaurant,L69HYJ4Y3TR91
vegetarian,mpbamod,Proportion,0.2700271372130602,-0.2231435513142097,0.7275486072772777,0.999899807101225,Restaurant,ED5J990H5VAZT
vegetarian,mpbamod,Proportion,-0.6539264674066639,-2.4079456086518722,1.2725655957915476,1.0016740569931464,Restaurant,W8T41JZK0ZMEP
vegetarian,vegan,Count,0.4824261492442928,0.2700271372130602,0.7030975114131134,1.000357334292933,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegan,Count,0.03922071315328133,-0.10536051565782628,0.16551443847757333,1.0007420855743674,Restaurant,2HRX9P6HKXA8V
vegetarian,vegan,Count,0.01980262729617973,0,0.04879016416943205,1.0008669680449285,Restaurant,JHDN7CF1C03X5
vegetarian,vegan,Count,0.16551443847757333,0.09531017980432493,0.23901690047049992,0.9995028016069945,Restaurant,L69HYJ4Y3TR91
vegetarian,vegan,Count,0.3364722366212129,0.2468600779315258,0.41871033485818504,0.9996499165654492,Restaurant,ED5J990H5VAZT
vegetarian,vegan,Count,0.01980262729617973,-0.01005033585350145,0.03922071315328133,0.999777270736585,Restaurant,W8T41JZK0ZMEP
vegetarian,vegan,Proportion,0.02955880224154443,-0.916290731874155,0.8628899551470398,0.999844692791089,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegan,Proportion,0.6471032420585384,-1.2729656758128873,2.4630018143999504,1.000459989174672,Restaurant,2HRX9P6HKXA8V
vegetarian,vegan,Proportion,0.7561219797213337,-0.40047756659712525,2.0373166153791646,0.9998876100588838,Restaurant,JHDN7CF1C03X5
vegetarian,vegan,Proportion,2.67000213346468,0.3220834991691132,5.838167669354644,1.000173611183337,Restaurant,L69HYJ4Y3TR91
vegetarian,vegan,Proportion,1.3190856114264407,0.01980262729617973,2.7887081041196646,1.0000762162779537,Restaurant,ED5J990H5VAZT
vegetarian,vegan,Proportion,0.371563556432483,-1.0788096613719298,1.7011051009599243,1.0005943490131273,Restaurant,W8T41JZK0ZMEP
vegetarian,vegetarian,Count,0.14842000511827322,0.11332868530700327,0.1906203596086497,1.0014009567344349,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegetarian,Count,0,-0.11653381625595151,0.10436001532424286,1.0016536550311468,Restaurant,2HRX9P6HKXA8V
vegetarian,vegetarian,Count,0.02955880224154443,0.009950330853168092,0.04879016416943205,1.0023128909177421,Restaurant,JHDN7CF1C03X5
vegetarian,vegetarian,Count,0.09531017980432493,0.03922071315328133,0.14842000511827322,1.0004990016164024,Restaurant,L69HYJ4Y3TR91
vegetarian,vegetarian,Count,0.1570037488096647,0.131028262406404,0.1906203596086497,1.0004869453208283,Restaurant,ED5J990H5VAZT
vegetarian,vegetarian,Count,0.01980262729617973,0,0.03922071315328133,1.0010983455603752,Restaurant,W8T41JZK0ZMEP
vegetarian,vegetarian,Proportion,2.2679936482244267,1.589235205116581,2.946016681308058,0.9998360417338308,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegetarian,Proportion,0.494696241836107,-1.8971199848858813,2.3125354238472138,1.000118420638244,Restaurant,2HRX9P6HKXA8V
vegetarian,vegetarian,Proportion,1.8389610707123492,0.62057648772511,3.0937660138253564,1.0002180241555763,Restaurant,JHDN7CF1C03X5
vegetarian,vegetarian,Proportion,2.510411940196362,0.598836501088704,4.916324614625014,1.0013220566946646,Restaurant,L69HYJ4Y3TR91
vegetarian,vegetarian,Proportion,1.0043016091968684,-0.23572233352106983,2.175887439948088,1.0003088645874787,Restaurant,ED5J990H5VAZT
vegetarian,vegetarian,Proportion,0.6418538861723947,-1.2729656758128873,2.189416394888408,1.000500725648472,Restaurant,W8T41JZK0ZMEP
